4.176760354276115028e-01
3.750602303905824497e-01
3.281624895443644441e-01
3.128553450961955584e-01
3.054488145296971879e-01
3.010376438372148744e-01
2.980190473653653860e-01
2.957853786743275259e-01
2.940437259267426606e-01
2.926508655962445915e-01
2.914977457138102079e-01
2.905391401280463803e-01
2.897295161651670115e-01
2.890360926419126564e-01
2.884402488802922382e-01
2.879229812833963287e-01
2.874729320358633267e-01
2.870775106082980033e-01
2.867289010375704827e-01
2.864211517089199077e-01
2.861480371158191538e-01
2.859045195844563958e-01
2.856865476726940245e-01
2.854914413738501855e-01
2.853162383480258302e-01
2.851585605165791737e-01
2.850161165367542382e-01
2.848872960018127842e-01
2.847705185543767947e-01
2.846645285286801275e-01
2.845681398077927193e-01
2.844804302300072973e-01
2.844004774029407212e-01
2.843276443667268616e-01
2.842611527970864693e-01
2.842003538152393927e-01
2.841446511276401465e-01
2.840935552366078420e-01
2.840466631175481704e-01
2.840035945777830140e-01
2.839639831756818333e-01
2.839275626853354773e-01
2.838940059001741623e-01
2.838630514836700813e-01
2.838345225746425338e-01
2.838082314884418089e-01
2.837839284021690944e-01
2.837614657289807552e-01
2.837407070678658605e-01
2.837215169331464559e-01
2.837037418351102680e-01
2.836872840878384427e-01
2.836720338205241387e-01
2.836578988350190733e-01
2.836447919659436101e-01
2.836326246914302462e-01
2.836213363950117472e-01
2.836108520721979387e-01
2.836011104744188271e-01
2.835920566460069514e-01
2.835836386784164609e-01
2.835758074002941442e-01
2.835685208380126499e-01
2.835617399860120846e-01
2.835554164362938390e-01
2.835495320910653705e-01
2.835440462551421792e-01
2.835389371917241830e-01
2.835341691114158791e-01
2.835297282876211300e-01
2.835255847609994273e-01
2.835217184623821107e-01
2.835181104968505506e-01
2.835147404350532030e-01
2.835115940102182486e-01
2.835086549634107111e-01
2.835059082703515476e-01
2.835033411537375980e-01
2.835009445821068952e-01
2.834987043771087789e-01
2.834966082257110997e-01
2.834946479354983895e-01
2.834928132785162758e-01
2.834910965537678629e-01
2.834894899068381990e-01
2.834879868046311646e-01
2.834865791751066122e-01
2.834852609617385388e-01
2.834840265369413248e-01
2.834828703355150581e-01
2.834817875890121575e-01
2.834807729685956401e-01
2.834798218866949604e-01
2.834789306830306499e-01
2.834780947301602239e-01
2.834773107306882700e-01
2.834765759129163065e-01
2.834758867692170892e-01
2.834752402237963875e-01
2.834746337672537919e-01
